y1,y2,theta,phi
-4.668368816375732422e+00,-5.759878158569335938e+00,6.665119787769694382e-01,5.873233242672435850e+00
7.993066906929016113e-01,2.287987232208251953e+00,4.804971637305747834e+00,1.936714058552143181e+00
6.188645839691162109e+00,-5.413217067718505859e+00,1.513069084351085225e+00,4.641409365035524814e+00
-6.192690849304199219e+00,1.971222281455993652e+00,2.384435524216091284e+00,9.694091999967586748e-01
1.176633238792419434e+00,-5.491152286529541016e+00,3.591689867903532285e+00,4.434730741820463784e+00
-6.731066703796386719e+00,-4.046959400177001953e+00,1.797929552884329318e+00,5.393070848555065133e+00
5.408021926879882812e+00,-5.374509334564208984e+00,1.835165597211103394e+00,4.347468239336927276e+00
-3.717520475387573242e+00,2.691336393356323242e+00,3.201983650136439152e+00,1.407241290344613871e+00
-2.957982540130615234e+00,4.648100376129150391e+00,2.731726649246330574e+00,2.209248451949282099e+00
6.317061901092529297e+00,1.601947069168090820e+00,5.606127939465752164e+00,3.865582538946118252e+00
-6.794312477111816406e+00,3.873778820037841797e+00,1.551975677349335614e+00,1.561940464949284069e+00
-4.958882629871368408e-01,5.216804981231689453e+00,3.144646595554842605e+00,2.632066276137044358e+00
6.959016323089599609e+00,2.631547152996063232e-01,6.091115087055947619e+00,4.094484316909114519e+00
2.040030002593994141e+00,-3.221153840422630310e-02,6.273011046304581839e+00,1.760909702180201375e+00
7.642182350158691406e+00,8.053593635559082031e-01,5.830788358682418071e+00,4.590662908064843784e+00
-3.936387300491333008e+00,-2.110234022140502930e+00,3.676031481074811147e+00,5.699089489961749244e+00
-6.846943855285644531e+00,1.147338986396789551e+00,2.215335764218403281e+00,6.682602485974515893e-01
1.196827888488769531e+00,1.203175902366638184e+00,5.368208549871993363e+00,1.729210385572140796e+00
-1.212328374385833740e-01,-6.319250464439392090e-01,5.549395883134262242e+00,8.039176473685910596e-01
-1.938690900802612305e+00,-2.257256031036376953e+00,4.735697087761704616e+00,6.036646116505532511e+00
-4.388325214385986328e+00,3.563592433929443359e+00,2.677590448299087988e+00,1.666227987888370343e+00
-7.267196178436279297e+00,4.824224472045898438e+00,9.182215992455906584e-01,1.742465805596952189e+00
1.272852420806884766e+00,4.913556575775146484e+00,3.684343452799346164e+00,2.939098778349400032e+00
-1.034086227416992188e+00,-1.417940855026245117e+00,5.225617812010739271e+00,3.495576553072398673e-01
-3.926355123519897461e+00,-4.818058609962463379e-01,3.639573042509086864e+00,1.562579370184001837e-01
5.253199100494384766e+00,5.687674134969711304e-02,6.267493334875419819e+00,3.173831759178231682e+00
2.664796352386474609e+00,3.446935415267944336e+00,4.585780121837663259e+00,2.739682511920026098e+00
-6.325971603393554688e+00,4.418221473693847656e+00,1.568009671484255962e+00,1.838805527287893371e+00
-6.386263370513916016e+00,2.891475677490234375e+00,2.058948565850803547e+00,1.306955403658742298e+00
-2.009659290313720703e+00,6.057555079460144043e-01,4.319881452772090569e+00,8.333702450190817457e-01
5.694003582000732422e+00,2.733923435211181641e+00,5.189405768658414964e+00,3.699618537321858192e+00
4.529152870178222656e+00,4.030782222747802734e+00,4.563596227483317058e+00,3.601320039658708172e+00
4.915191173553466797e+00,3.167325019836425781e+00,4.966504741529101707e+00,3.427973845723922164e+00
6.059768676757812500e+00,6.954391598701477051e-01,5.992120303037717477e+00,3.638290105245598927e+00
5.942994356155395508e-01,-9.080522656440734863e-01,6.048640342831276939e+00,9.455093628931382499e-01
-4.027248382568359375e+00,-1.832404255867004395e+00,3.662852203874142010e+00,5.810119460969269234e+00
4.380266189575195312e+00,-4.415899753570556641e+00,2.080645743193612507e+00,3.567225056559926166e+00
4.997592449188232422e+00,4.292640686035156250e-01,6.137809844142782190e+00,3.098575293834194166e+00
-6.722616672515869141e+00,5.912696838378906250e+00,6.522730333865585095e-01,2.221360673648876016e+00
-1.300473690032958984e+00,-3.785252332687377930e+00,5.286668327981935533e+00,5.413976095167218006e+00
8.058599472045898438e+00,-1.762961000204086304e-01,6.229600958139148936e+00,4.817866753644081790e+00
2.936405897140502930e+00,-4.991221427917480469e+00,2.936703480947322031e+00,3.688875320552420956e+00
-2.017815113067626953e+00,-7.964813709259033203e-01,4.564867339439791394e+00,3.383970032577546250e-01
7.316719293594360352e-01,-6.260657787322998047e+00,3.233262660150801437e+00,4.848274368752291785e+00
4.451134681701660156e+00,-4.458223819732666016e+00,2.055358082216139692e+00,3.602759062207804952e+00
-5.787390232086181641e+00,1.472572088241577148e+00,2.622670783915179271e+00,7.925844660621812476e-01
-2.283539295196533203e+00,-1.756710410118103027e+00,4.533124927559250672e+00,6.160037249188757613e+00
-6.222993850708007812e+00,-5.017653942108154297e+00,1.295956126353884130e+00,6.094883510544296890e+00
-4.360643386840820312e+00,-4.739806175231933594e+00,5.397547336441266275e-01,4.264244671335645775e-01
-6.191388130187988281e+00,5.023112297058105469e+00,1.411792976389532051e+00,2.101434963060264227e+00
-2.099396467208862305e+00,-2.283084154129028320e+00,4.650554273137404770e+00,5.983900384238339143e+00
4.226871490478515625e+00,4.555028676986694336e-02,8.432086674142995342e-02,2.697240360057554298e+00
5.525237560272216797e+00,-1.771845102310180664e+00,7.669767398890982024e-01,3.233026978666799334e+00
-3.101110935211181641e+00,3.406074047088623047e+00,3.245749272252185680e+00,1.702749227352688743e+00
7.317009925842285156e+00,2.957016229629516602e+00,4.795840366311230341e+00,4.629166719843521349e+00
6.894425392150878906e+00,-1.079606890678405762e+00,2.494569051576846774e-01,3.938562384219594925e+00
-2.188449144363403320e+00,-2.441611051559448242e+00,4.612588404881119430e+00,5.901501442343771053e+00
-3.399513959884643555e+00,4.087702274322509766e+00,2.857598292435253651e+00,1.938527466223913809e+00
-3.076109886169433594e+00,9.131860136985778809e-01,3.840129696103266266e+00,8.317623026820273324e-01
-5.078660488128662109e+00,-5.614408969879150391e+00,8.323753729635688936e-01,5.947758810414644159e+00
2.414845675230026245e-01,2.286938428878784180e+00,4.649436954708197511e+00,1.798245142027869559e+00
-2.514045238494873047e+00,1.168773770332336426e+00,3.998521699160188625e+00,9.751865149008164257e-01
-6.685914516448974609e+00,-4.674803733825683594e+00,1.497206144638595138e+00,5.996202853511809039e+00
3.188534498214721680e+00,2.233749628067016602e+00,5.235289161662239898e+00,2.601215776372394206e+00
5.334859848022460938e+00,-4.314106464385986328e+00,1.695433791728414352e+00,3.780294071549233248e+00
-4.601677894592285156e+00,-7.192215323448181152e-01,3.396781702670155667e+00,4.559853574497308576e-02
6.890831470489501953e+00,-2.166625499725341797e+00,6.179053988045664081e-01,4.004872799346101964e+00
7.657492637634277344e+00,2.046932935714721680e+00,5.244745595512125824e+00,4.669621048370094840e+00
6.390084624290466309e-01,1.699323415756225586e+00,5.005492753837364361e+00,1.709798962272145229e+00
-6.020621657371520996e-01,1.108110785484313965e+00,4.788559031307752178e+00,1.219390289986573839e+00
-4.260085582733154297e+00,1.729934692382812500e+00,3.238175935819108897e+00,1.020725148414318051e+00
3.992886304855346680e+00,-4.459912776947021484e+00,2.274669656907994497e+00,3.507917844593737566e+00
-6.166415214538574219e+00,-5.518411159515380859e+00,1.328930572831453549e+00,5.581042294494872102e+00
1.105583071708679199e+00,-4.405359745025634766e+00,4.153812672187898514e+00,4.254937683175842089e+00
-4.138125419616699219e+00,3.494722127914428711e+00,2.785386433231133552e+00,1.652772408024098194e+00
3.582369089126586914e+00,-7.437846660614013672e-01,6.014799438404249132e-01,2.357286364470981166e+00
-5.084780216217041016e+00,1.879014730453491211e+00,2.849716714168589515e+00,1.004107568603527900e+00
-9.460174441337585449e-01,4.741450309753417969e+00,3.321097532597480750e+00,2.360696200592164562e+00
2.675029754638671875e+00,1.100312590599060059e+00,5.752158272044919585e+00,2.229585944064478298e+00
7.057249546051025391e+00,1.376974940299987793e+00,5.653403051023533799e+00,4.238183172559554457e+00
-2.758221626281738281e+00,5.198109626770019531e+00,2.483880908176162361e+00,2.526788324303761879e+00
-7.147346019744873047e+00,-3.527735471725463867e+00,1.835726049791118530e+00,5.745592474300361019e+00
-2.454581022262573242e+00,1.510001271963119507e-01,4.225608254020245980e+00,6.047018567090138852e-01
5.890707492828369141e+00,-6.187403202056884766e+00,1.624130192936515726e+00,4.877654999106282752e+00
6.196100711822509766e+00,-1.601314783096313477e+00,5.454953018523194253e-01,3.564847953820198700e+00
-5.276989459991455078e+00,-4.872516155242919922e+00,9.527724697297280665e-01,2.471631914673479424e-01
-3.211203813552856445e+00,5.303735136985778809e-01,3.848255852117237641e+00,6.764835165315626897e-01
-5.735735416412353516e+00,5.023555755615234375e+00,1.613992326855299808e+00,2.163088244297779461e+00
-6.238477706909179688e+00,1.573404371738433838e-01,2.598463340766509422e+00,3.290647163132118802e-01
-1.301719903945922852e+00,-4.780556634068489075e-02,4.775769041578632468e+00,7.134201590646012114e-01
-5.976553559303283691e-01,7.974177002906799316e-01,4.877740951063417540e+00,1.130079973802294191e+00
-7.041076183319091797e+00,-1.698364496231079102e+00,2.187395747922261879e+00,6.148961858177380613e+00
5.589590072631835938e+00,-8.692502379417419434e-01,3.638214122264114558e-01,3.257833271026897570e+00
-7.396745681762695312e+00,4.846822738647460938e+00,8.708829342645548754e-01,1.721021517631710740e+00
-4.780882835388183594e+00,-5.943936824798583984e+00,7.133321154142219234e-01,5.769811466225318597e+00
-7.139757633209228516e+00,-3.947960615158081055e+00,1.681456504829783816e+00,5.881837710963404575e+00
3.535789489746093750e+00,-2.972501039505004883e+00,2.026853922604006542e+00,2.722465166090336286e+00
5.250203609466552734e+00,-1.138717412948608398e+00,5.327934050108529274e-01,3.095678793608330093e+00
-2.362429857254028320e+00,-2.150097846984863281e+00,4.522345148145524796e+00,5.979525374832670437e+00
-7.851216793060302734e+00,2.297244548797607422e+00,1.484501752191434321e+00,8.816072832266519388e-01
-4.070662498474121094e+00,4.976794421672821045e-01,3.485182207354427852e+00,5.443387295355722744e-01
2.648861885070800781e+00,4.708703994750976562e+00,4.045084556987658786e+00,3.242357578439989396e+00
-5.866657570004463196e-02,-5.398261547088623047e+00,3.828330103513551741e+00,5.030768723740879800e+00
2.939843893051147461e+00,-5.521023273468017578e+00,2.877350266440909632e+00,3.962026806169005155e+00
1.847536683082580566e+00,1.179426312446594238e+00,5.551535908312922096e+00,1.952551597909300884e+00
5.007670521736145020e-01,-7.938430309295654297e-01,5.969726568619818430e+00,9.450098198940064531e-01
-4.290900230407714844e+00,5.054619312286376953e+00,2.131443744894271131e+00,2.341604004543163864e+00
1.744447588920593262e+00,5.211805820465087891e+00,3.623837358943632569e+00,3.203180410590044769e+00
5.079131603240966797e+00,1.046885848045349121e+00,5.892312589988433658e+00,3.190888004594345961e+00
-2.170006752014160156e+00,-2.332873106002807617e+00,4.620035606179796694e+00,5.950967477639784953e+00
-7.738753318786621094e+00,1.703148484230041504e+00,1.639872636228649982e+00,7.442958524787923746e-01
6.178320884704589844e+00,-5.793325901031494141e+00,1.533969147317159942e+00,4.810283376088438700e+00
7.357069015502929688e+00,2.407337427139282227e+00,5.113795233315729050e+00,4.530202051812279862e+00
-1.293473243713378906e+00,5.474359989166259766e+00,2.690925017980039247e+00,2.784058685088772744e+00
-3.027973651885986328e+00,1.040822029113769531e+00,3.838986356892567287e+00,8.743392771778275563e-01
-1.685359239578247070e+00,-5.739937424659729004e-01,4.687200481603229107e+00,4.711658333496098194e-01
4.019248962402343750e+00,-1.135054469108581543e+00,7.901724096977653655e-01,2.510840219220849434e+00
3.148718833923339844e+00,3.175132513046264648e+00,4.766822703661460991e+00,2.803123756140608602e+00
3.807857036590576172e-01,1.831419944763183594e+00,4.885098962490763697e+00,1.690079390627650335e+00
6.452466011047363281e+00,-2.920705318450927734e+00,9.402674863677913386e-01,3.890388261747445675e+00
-5.689118862152099609e+00,-6.069039344787597656e+00,1.171436638897249694e+00,5.435661612842751289e+00
-4.215775430202484131e-01,1.637688755989074707e+00,4.678667004801684293e+00,1.430145470684740294e+00
3.552661180496215820e+00,-5.049906253814697266e+00,2.581003251712390423e+00,3.744392789879139372e+00
6.373561859130859375e+00,1.542248964309692383e+00,5.625295435192290583e+00,3.887654522189748718e+00
6.512978076934814453e+00,1.762401819229125977e+00,5.556256051481447855e+00,3.954310265338178976e+00
-7.818205356597900391e-01,-5.138161778450012207e-01,5.154290780775286684e+00,6.750170932861420114e-01
-6.914443969726562500e+00,5.287210464477539062e+00,9.189208819313638976e-01,1.998181324752875021e+00
1.066580057144165039e+00,1.204142451286315918e+00,5.328384125893109058e+00,1.694260936524437211e+00
-4.087477684020996094e+00,-6.911320209503173828e+00,6.822970968550782223e-01,5.070545998736941229e+00
-2.002418756484985352e+00,-3.631824493408203125e+00,5.527293603386563170e+00,6.002509125620733244e+00
-7.763803482055664062e+00,1.524339437484741211e+00,1.645131451394229893e+00,6.996178782026634124e-01
4.872319698333740234e+00,-6.655977249145507812e+00,1.967501520681250948e+00,4.949393505304883867e+00
3.898014307022094727e+00,9.793530106544494629e-01,5.887630426325260125e+00,2.676506753614044332e+00
4.527239874005317688e-02,5.191542506217956543e-01,5.214315841961459697e+00,1.198807124661326551e+00
-6.880362033843994141e+00,2.467513561248779297e+00,1.935132939962564524e+00,1.109558726289268771e+00
3.941506624221801758e+00,-4.949819564819335938e+00,2.374379745364579630e+00,3.741290675603957450e+00
7.339745044708251953e+00,1.072828173637390137e+00,5.745715689922642255e+00,4.397278341756350351e+00
-2.946500778198242188e+00,4.139130003750324249e-03,4.035792740438374437e+00,4.876760956227174648e-01
4.105050265789031982e-01,1.406069159507751465e+00,5.044802631146274585e+00,1.576066594544627941e+00
-5.323328495025634766e+00,-5.869346618652343750e+00,9.552556331686220537e-01,5.732173373327236199e+00
2.680188894271850586e+00,5.801369667053222656e+00,3.393381396303258413e+00,3.886824901855246761e+00
6.148996353149414062e+00,2.150315999984741211e+00,5.436789015079813936e+00,3.814000284408920471e+00
3.071327447891235352e+00,-4.312215328216552734e+00,2.818598263793452574e+00,3.355390335391080114e+00
-2.303123474121093750e+00,-7.622502446174621582e-01,4.441534534858289973e+00,2.994558639135117550e-01
3.817713499069213867e+00,-2.129614591598510742e+00,1.415577820797808695e+00,2.551026014188797930e+00
-5.993820667266845703e+00,1.396311521530151367e+00,2.568246725832938004e+00,7.705255879021232213e-01
-7.659326076507568359e+00,4.831874370574951172e+00,7.717042958501221239e-01,1.649024138454649346e+00
5.578216075897216797e+00,-5.796307563781738281e+00,1.780540703239261280e+00,4.618182231796811088e+00
-6.823399662971496582e-01,-2.452737808227539062e+00,5.896640629802126554e+00,1.585481927394740143e-01
1.091826915740966797e+00,3.068774223327636719e+00,4.512317108907147656e+00,2.259904410530532815e+00
-3.347536087036132812e+00,-5.230392456054687500e+00,4.750455271451880374e-02,6.123658777937554198e+00
1.666632771492004395e+00,4.855162143707275391e+00,3.787393035695532539e+00,3.004716858233114962e+00
5.857738494873046875e+00,1.726104617118835449e+00,5.569048037095136294e+00,3.683395883414818606e+00
1.544001221656799316e+00,-6.288511276245117188e+00,3.029329258623343346e+00,4.683979939677710647e+00
3.639272212982177734e+00,-5.323706150054931641e+00,2.540131643478684698e+00,3.888803051983480419e+00
-5.317510128021240234e+00,6.748815178871154785e-01,2.946924370553305472e+00,5.362040956709168693e-01
7.657851219177246094e+00,-2.697190940380096436e-01,6.233110044166003227e+00,4.505993451742474676e+00
-4.205866336822509766e+00,-5.595249176025390625e+00,4.624999202968998468e-01,6.015665742628154788e+00
6.727712631225585938e+00,1.111474275588989258e+00,5.777689716347357951e+00,4.033831158333685885e+00
-6.141008377075195312e+00,1.669051766395568848e+00,2.470893124428057419e+00,8.584086276911164770e-01
2.371417760848999023e+00,5.327118873596191406e+00,3.661110648773497900e+00,3.513056530394022214e+00
-7.989981174468994141e+00,3.055666446685791016e+00,1.179775709787989735e+00,9.970792020911980469e-01
-5.354463577270507812e+00,4.764056682586669922e+00,1.868349109691929799e+00,2.085382117407312386e+00
4.893893718719482422e+00,-4.313502311706542969e+00,1.843268998671725001e+00,3.650890137639196453e+00
1.439427882432937622e-01,-1.182155251502990723e+00,5.851023221092169990e+00,7.221065199756599995e-01
7.415749549865722656e+00,-6.650502979755401611e-02,6.175456112218768112e+00,4.355501356959839754e+00
5.366388320922851562e+00,-4.287961483001708984e+00,1.680850111394315949e+00,3.782128626642290214e+00
4.088696956634521484e+00,-4.046655178070068359e+00,2.148677894335491168e+00,3.328441549965623469e+00
-5.590532302856445312e+00,-5.253794193267822266e+00,1.048376174941930916e+00,6.169050042487110197e+00
4.027297973632812500e+00,4.900630474090576172e+00,4.130017461630478337e+00,3.934789608601927391e+00
5.922077178955078125e+00,-6.052074909210205078e+00,1.630689166373568311e+00,4.830162533985616236e+00
-6.823413848876953125e+00,-3.588713705539703369e-01,2.315691354751157061e+00,2.002813699968492567e-01
-4.195583820343017578e+00,3.130787611007690430e+00,2.891293144692204553e+00,1.531391355608578086e+00
3.272586345672607422e+00,1.272582769393920898e+00,5.721586506417480678e+00,2.478085591199052029e+00
-5.764092445373535156e+00,-2.203868627548217773e+00,2.813176918950149208e+00,5.718537656076511766e+00
7.303300857543945312e+00,-1.933724880218505859e+00,4.650160940771008722e-01,4.258492309602052828e+00
5.010321617126464844e+00,-2.707547187805175781e+00,1.282022836326636162e+00,3.136453747028326688e+00
-1.627978563308715820e+00,-2.630209445953369141e+00,5.029963799411445002e+00,6.041334287659056557e+00
-3.492975950241088867e+00,-3.826961815357208252e-01,3.831919616920513860e+00,2.452301958188471132e-01
6.214123249053955078e+00,6.367722153663635254e-01,5.999115610183525682e+00,3.706500606144087495e+00
2.185110807418823242e+00,5.443875789642333984e+00,3.567989962723299158e+00,3.508188480342510740e+00
-9.643947333097457886e-02,-3.993510961532592773e+00,4.677781413950102163e+00,5.000191480473005434e+00
1.025376081466674805e+00,-5.262512683868408203e+00,3.754825825968974407e+00,4.432926883277292340e+00
-2.507352828979492188e+00,-1.250126123428344727e+00,4.391762627007186559e+00,7.852265223838945929e-02
8.220018386840820312e+00,6.939705014228820801e-01,5.837111680170965933e+00,5.007121134098567516e+00
-9.719057381153106689e-02,5.171114921569824219e+00,3.299714371861917517e+00,2.675064349534163721e+00
1.417948603630065918e+00,2.494602441787719727e+00,4.841738955273036993e+00,2.179918886730584759e+00
-3.212272167205810547e+00,-1.771353483200073242e+00,4.047150136443183222e+00,5.963116946163363963e+00
2.730322360992431641e+00,4.605516910552978516e+00,4.102297529701548484e+00,3.217972321464463992e+00
-6.256297111511230469e+00,5.518087863922119141e+00,1.152474630849614767e+00,2.293233173457795981e+00
6.295034885406494141e+00,3.176410675048828125e+00,4.890673258054907713e+00,4.111995765080500576e+00
-7.381324291229248047e+00,5.064086437225341797e+00,8.127564706823005025e-01,1.776354366067047330e+00
4.567861855030059814e-01,-5.445765972137451172e+00,3.794468465158859605e+00,4.744709173563248505e+00
2.319096565246582031e+00,2.897870540618896484e+00,4.788335670614733530e+00,2.511372302162085735e+00
-2.832610845565795898e+00,-5.094359874725341797e+00,6.132352644965117783e+00,5.924180327542774904e+00
-5.110726356506347656e+00,-2.671813011169433594e+00,3.035799495473509246e+00,5.391323963666668106e+00
6.956555843353271484e+00,-3.080321311950683594e+00,8.655031308039681237e-01,4.176366468023429590e+00
3.988213300704956055e+00,6.795034557580947876e-02,9.846998354598607284e-02,2.600773989425163801e+00
