y1,y2,theta,phi
-5.537068367004394531e+00,3.713999271392822266e+00,9.182215992455906584e-01,1.742465805596952189e+00
7.858776092529296875e+00,2.646244049072265625e+00,3.684343452799346164e+00,2.939098778349400032e+00
-8.306172490119934082e-01,-4.781156063079833984e+00,5.225617812010739271e+00,3.495576553072398673e-01
-4.139546871185302734e+00,-3.294193983078002930e+00,3.639573042509086864e+00,1.562579370184001837e-01
4.936367034912109375e+00,-4.005427062511444092e-01,6.267493334875419819e+00,3.173831759178231682e+00
8.001016616821289062e+00,-1.497234702110290527e+00,4.585780121837663259e+00,2.739682511920026098e+00
-6.403781414031982422e+00,2.861573457717895508e+00,1.568009671484255962e+00,1.838805527287893371e+00
-6.262798786163330078e+00,1.113885521888732910e+00,2.058948565850803547e+00,1.306955403658742298e+00
-3.151214838027954102e+00,-5.507186889648437500e+00,4.319881452772090569e+00,8.333702450190817457e-01
6.085293292999267578e+00,-1.709190368652343750e+00,5.189405768658414964e+00,3.699618537321858192e+00
7.255313396453857422e+00,-5.581914186477661133e-01,4.563596227483317058e+00,3.601320039658708172e+00
6.756817817687988281e+00,-1.612152457237243652e+00,4.966504741529101707e+00,3.427973845723922164e+00
4.818868637084960938e+00,-1.046503663063049316e+00,5.992120303037717477e+00,3.638290105245598927e+00
1.007021188735961914e+00,-5.252959251403808594e+00,6.048640342831276939e+00,9.455093628931382499e-01
-3.169132471084594727e+00,-2.405618429183959961e+00,3.662852203874142010e+00,5.810119460969269234e+00
4.086853504180908203e+00,4.031357288360595703e+00,2.080645743193612507e+00,3.567225056559926166e+00
5.210033893585205078e+00,-7.209396362304687500e-01,6.137809844142782190e+00,3.098575293834194166e+00
-5.128891944885253906e+00,4.650775432586669922e+00,6.522730333865585095e-01,2.221360673648876016e+00
9.839956760406494141e-01,-2.603135108947753906e+00,5.286668327981935533e+00,5.413976095167218006e+00
2.252048254013061523e+00,-8.064970970153808594e-01,6.229600958139148936e+00,4.817866753644081790e+00
5.163683414459228516e+00,4.968861579895019531e+00,2.936703480947322031e+00,3.688875320552420956e+00
-2.351397991180419922e+00,-4.826629161834716797e+00,4.564867339439791394e+00,3.383970032577546250e-01
1.522659778594970703e+00,5.815564632415771484e+00,3.233262660150801437e+00,4.848274368752291785e+00
3.984461069107055664e+00,4.013743877410888672e+00,2.055358082216139692e+00,3.602759062207804952e+00
-5.771836280822753906e+00,-6.823952198028564453e-01,2.622670783915179271e+00,7.925844660621812476e-01
-2.118388414382934570e+00,-3.993235588073730469e+00,4.533124927559250672e+00,6.160037249188757613e+00
-1.770074486732482910e+00,1.542720079421997070e+00,1.295956126353884130e+00,6.094883510544296890e+00
-1.443699836730957031e+00,-5.996393412351608276e-02,5.397547336441266275e-01,4.264244671335645775e-01
-6.492127418518066406e+00,3.501498222351074219e+00,1.411792976389532051e+00,2.101434963060264227e+00
-1.654813170433044434e+00,-3.704168558120727539e+00,4.650554273137404770e+00,5.983900384238339143e+00
4.521792888641357422e+00,-4.067286014556884766e+00,8.432086674142995342e-02,2.697240360057554298e+00
4.180016994476318359e+00,1.316618442535400391e+00,7.669767398890982024e-01,3.233026978666799334e+00
-7.474396705627441406e+00,-1.481355547904968262e+00,3.245749272252185680e+00,1.702749227352688743e+00
3.222229003906250000e+00,-2.513827562332153320e+00,4.795840366311230341e+00,4.629166719843521349e+00
3.543577909469604492e+00,1.177254691720008850e-01,2.494569051576846774e-01,3.938562384219594925e+00
-1.647286295890808105e+00,-3.511427879333496094e+00,4.612588404881119430e+00,5.901501442343771053e+00
-7.819757461547851562e+00,-3.194295763969421387e-01,2.857598292435253651e+00,1.938527466223913809e+00
-4.623764991760253906e+00,-4.469660282135009766e+00,3.840129696103266266e+00,8.317623026820273324e-01
-9.824474453926086426e-01,8.566477894783020020e-01,8.323753729635688936e-01,5.947758810414644159e+00
-2.561347782611846924e-01,-7.677808284759521484e+00,4.649436954708197511e+00,1.798245142027869559e+00
-4.131893634796142578e+00,-5.161212921142578125e+00,3.998521699160188625e+00,9.751865149008164257e-01
-1.835080146789550781e+00,1.894521713256835938e+00,1.497206144638595138e+00,5.996202853511809039e+00
6.319057941436767578e+00,-3.755296468734741211e+00,5.235289161662239898e+00,2.601215776372394206e+00
3.272487401962280273e+00,3.365576744079589844e+00,1.695433791728414352e+00,3.780294071549233248e+00
-4.193606376647949219e+00,-2.563450813293457031e+00,3.396781702670155667e+00,4.559853574497308576e-02
3.121491193771362305e+00,9.875484704971313477e-01,6.179053988045664081e-01,4.004872799346101964e+00
3.099960803985595703e+00,-2.198934316635131836e+00,5.244745595512125824e+00,4.669621048370094840e+00
4.696581959724426270e-01,-7.303620338439941406e+00,5.005492753837364361e+00,1.709798962272145229e+00
-8.723391890525817871e-01,-6.648826599121093750e+00,4.788559031307752178e+00,1.219390289986573839e+00
-6.163155555725097656e+00,-2.344650745391845703e+00,3.238175935819108897e+00,1.020725148414318051e+00
4.510139942169189453e+00,4.286614418029785156e+00,2.274669656907994497e+00,3.507917844593737566e+00
-7.599267959594726562e-01,1.986783742904663086e+00,1.328930572831453549e+00,5.581042294494872102e+00
6.643661022186279297e+00,1.011022925376892090e+00,4.153812672187898514e+00,4.254937683175842089e+00
-7.352234840393066406e+00,-4.586481750011444092e-01,2.785386433231133552e+00,1.652772408024098194e+00
3.493789911270141602e+00,-4.145950794219970703e+00,6.014799438404249132e-01,2.357286364470981166e+00
-6.211139678955078125e+00,-1.138674020767211914e+00,2.849716714168589515e+00,1.004107568603527900e+00
7.995622634887695312e+00,3.940332174301147461e+00,3.321097532597480750e+00,2.360696200592164562e+00
3.732506513595581055e+00,-5.798264503479003906e+00,5.752158272044919585e+00,2.229585944064478298e+00
4.061783313751220703e+00,-1.669231534004211426e+00,5.653403051023533799e+00,4.238183172559554457e+00
6.408540248870849609e+00,5.082834720611572266e+00,2.483880908176162361e+00,2.526788324303761879e+00
-1.481647133827209473e+00,2.623743772506713867e+00,1.835726049791118530e+00,5.745592474300361019e+00
-3.416162729263305664e+00,-4.921813488006591797e+00,4.225608254020245980e+00,6.047018567090138852e-01
7.616387009620666504e-01,3.055166721343994141e+00,1.624130192936515726e+00,4.877654999106282752e+00
3.845088958740234375e+00,8.314471840858459473e-01,5.454953018523194253e-01,3.564847953820198700e+00
-2.116920471191406250e+00,9.353705644607543945e-01,9.527724697297280665e-01,2.471631914673479424e-01
-4.439796924591064453e+00,-4.263515949249267578e+00,3.848255852117237641e+00,6.764835165315626897e-01
-6.832839965820312500e+00,3.213266849517822266e+00,1.613992326855299808e+00,2.163088244297779461e+00
-4.809119224548339844e+00,-6.089937686920166016e-01,2.598463340766509422e+00,3.290647163132118802e-01
-1.703706979751586914e+00,-5.629688262939453125e+00,4.775769041578632468e+00,7.134201590646012114e-01
-8.206571340560913086e-01,-6.439771652221679688e+00,4.877740951063417540e+00,1.130079973802294191e+00
-2.741624593734741211e+00,2.243419170379638672e+00,2.187395747922261879e+00,6.148961858177380613e+00
4.480141639709472656e+00,3.997586667537689209e-01,3.638214122264114558e-01,3.257833271026897570e+00
-5.403580665588378906e+00,3.745695352554321289e+00,8.708829342645548754e-01,1.721021517631710740e+00
-5.379632115364074707e-01,7.185418605804443359e-01,7.133321154142219234e-01,5.769811466225318597e+00
-1.748082756996154785e+00,2.254096984863281250e+00,1.681456504829783816e+00,5.881837710963404575e+00
-7.751447200775146484e+00,3.261668920516967773e+00,2.026853922604006542e+00,2.722465166090336286e+00
4.486521244049072266e+00,7.827304601669311523e-01,5.327934050108529274e-01,3.095678793608330093e+00
-1.979152679443359375e+00,-3.637950181961059570e+00,4.522345148145524796e+00,5.979525374832670437e+00
-4.822637081146240234e+00,1.920867800712585449e+00,1.484501752191434321e+00,8.816072832266519388e-01
-5.036505699157714844e+00,-3.313751935958862305e+00,3.485182207354427852e+00,5.443387295355722744e-01
7.831478118896484375e+00,1.473520517349243164e+00,4.045084556987658786e+00,3.242357578439989396e+00
1.614119052886962891e+00,6.643064498901367188e+00,3.828330103513551741e+00,5.030768723740879800e+00
4.263791084289550781e+00,5.326776981353759766e+00,2.877350266440909632e+00,3.962026806169005155e+00
2.262981653213500977e+00,-6.722280979156494141e+00,5.551535908312922096e+00,1.952551597909300884e+00
9.179996848106384277e-01,-5.338098049163818359e+00,5.969726568619818430e+00,9.450098198940064531e-01
-7.577076435089111328e+00,2.452887058258056641e+00,2.131443744894271131e+00,2.341604004543163864e+00
7.482215404510498047e+00,2.623461246490478516e+00,3.623837358943632569e+00,3.203180410590044769e+00
5.531400680541992188e+00,-1.275709629058837891e+00,5.892312589988433658e+00,3.190888004594345961e+00
-1.692258358001708984e+00,-3.621937990188598633e+00,4.620035606179796694e+00,5.950967477639784953e+00
-4.681397438049316406e+00,1.558286905288696289e+00,1.639872636228649982e+00,7.442958524787923746e-01
9.937202930450439453e-01,2.896927595138549805e+00,1.533969147317159942e+00,4.810283376088438700e+00
3.576827764511108398e+00,-2.300746202468872070e+00,5.113795233315729050e+00,4.530202051812279862e+00
6.484076976776123047e+00,4.597991943359375000e+00,2.690925017980039247e+00,2.784058685088772744e+00
-4.666273117065429688e+00,-4.531871318817138672e+00,3.838986356892567287e+00,8.743392771778275563e-01
-2.033144235610961914e+00,-5.137996673583984375e+00,4.687200481603229107e+00,4.711658333496098194e-01
1.783166646957397461e+00,3.118401467800140381e-01,7.901724096977653655e-01,2.510840219220849434e+00
7.638857841491699219e+00,-2.204967021942138672e+00,4.766822703661460991e+00,2.803123756140608602e+00
1.027525812387466431e-01,-7.380886077880859375e+00,4.885098962490763697e+00,1.690079390627650335e+00
3.137571811676025391e+00,1.764284372329711914e+00,9.402674863677913386e-01,3.890388261747445675e+00
-3.159746825695037842e-01,1.816065907478332520e+00,1.171436638897249694e+00,5.435661612842751289e+00
-7.272767424583435059e-01,-7.079297065734863281e+00,4.678667004801684293e+00,1.430145470684740294e+00
4.541826725006103516e+00,4.807889938354492188e+00,2.581003251712390423e+00,3.744392789879139372e+00
4.899761199951171875e+00,-1.712717652320861816e+00,5.625295435192290583e+00,3.887654522189748718e+00
4.831954002380371094e+00,-1.831189393997192383e+00,5.556256051481447855e+00,3.954310265338178976e+00
-8.196831941604614258e-01,-5.473578929901123047e+00,5.154290780775286684e+00,6.750170932861420114e-01
-5.796914100646972656e+00,4.101958751678466797e+00,9.189208819313638976e-01,1.998181324752875021e+00
1.156812548637390137e+00,-6.946942329406738281e+00,5.328384125893109058e+00,1.694260936524437211e+00
7.917008399963378906e-01,1.074572205543518066e+00,6.822970968550782223e-01,5.070545998736941229e+00
-1.549730449914932251e-02,-3.014526367187500000e+00,5.527293603386563170e+00,6.002509125620733244e+00
-4.555179119110107422e+00,1.542537450790405273e+00,1.645131451394229893e+00,6.996178782026634124e-01
4.632747173309326172e-01,3.628066539764404297e+00,1.967501520681250948e+00,4.949393505304883867e+00
5.150221824645996094e+00,-4.185688018798828125e+00,5.887630426325260125e+00,2.676506753614044332e+00
6.589698791503906250e-02,-6.336049556732177734e+00,5.214315841961459697e+00,1.198807124661326551e+00
-5.769283294677734375e+00,1.230639100074768066e+00,1.935132939962564524e+00,1.109558726289268771e+00
4.148784637451171875e+00,4.545464038848876953e+00,2.374379745364579630e+00,3.741290675603957450e+00
3.601985216140747070e+00,-1.539169669151306152e+00,5.745715689922642255e+00,4.397278341756350351e+00
-3.758469581604003906e+00,-4.413602352142333984e+00,4.035792740438374437e+00,4.876760956227174648e-01
3.343119025230407715e-01,-7.057173252105712891e+00,5.044802631146274585e+00,1.576066594544627941e+00
-7.223764061927795410e-01,1.228407025337219238e+00,9.552556331686220537e-01,5.732173373327236199e+00
6.093215465545654297e+00,3.366538286209106445e+00,3.393381396303258413e+00,3.886824901855246761e+00
5.355096817016601562e+00,-1.958312273025512695e+00,5.436789015079813936e+00,3.814000284408920471e+00
5.760821819305419922e+00,4.405978679656982422e+00,2.818598263793452574e+00,3.355390335391080114e+00
-2.672284364700317383e+00,-4.641246795654296875e+00,4.441534534858289973e+00,2.994558639135117550e-01
-6.877313137054443359e+00,3.987899780273437500e+00,1.415577820797808695e+00,2.551026014188797930e+00
-5.664062500000000000e+00,-5.006502270698547363e-01,2.568246725832938004e+00,7.705255879021232213e-01
-5.074935436248779297e+00,3.784518718719482422e+00,7.717042958501221239e-01,1.649024138454649346e+00
1.419743537902832031e+00,3.502390623092651367e+00,1.780540703239261280e+00,4.618182231796811088e+00
1.975407898426055908e-01,-3.758083581924438477e+00,5.896640629802126554e+00,1.585481927394740143e-01
1.670832186937332153e-01,-8.293644905090332031e+00,4.512317108907147656e+00,2.259904410530532815e+00
-2.845459878444671631e-01,-1.082140445709228516e+00,4.750455271451880374e-02,6.123658777937554198e+00
7.877620697021484375e+00,2.326249122619628906e+00,3.787393035695532539e+00,3.004716858233114962e+00
5.433383941650390625e+00,-1.800505995750427246e+00,5.569048037095136294e+00,3.683395883414818606e+00
1.890090465545654297e+00,5.476060390472412109e+00,3.029329258623343346e+00,4.683979939677710647e+00
4.038506031036376953e+00,4.843091011047363281e+00,2.540131643478684698e+00,3.888803051983480419e+00
-5.341069221496582031e+00,-1.694021701812744141e+00,2.946924370553305472e+00,5.362040956709168693e-01
2.913845539093017578e+00,-6.915877461433410645e-01,6.233110044166003227e+00,4.505993451742474676e+00
-5.707538723945617676e-01,-4.416915588080883026e-03,4.624999202968998468e-01,6.015665742628154788e+00
4.376860618591308594e+00,-1.464810013771057129e+00,5.777689716347357951e+00,4.033831158333685885e+00
-5.753449916839599609e+00,-1.354655027389526367e-01,2.470893124428057419e+00,8.584086276911164770e-01
7.141604900360107422e+00,2.376933813095092773e+00,3.661110648773497900e+00,3.513056530394022214e+00
-4.783954620361328125e+00,2.480023860931396484e+00,1.179775709787989735e+00,9.970792020911980469e-01
-7.045803070068359375e+00,2.616760730743408203e+00,1.868349109691929799e+00,2.085382117407312386e+00
3.680521965026855469e+00,3.659176826477050781e+00,1.843268998671725001e+00,3.650890137639196453e+00
5.135700702667236328e-01,-5.036259651184082031e+00,5.851023221092169990e+00,7.221065199756599995e-01
3.273421287536621094e+00,-7.745386362075805664e-01,6.175456112218768112e+00,4.355501356959839754e+00
3.262581110000610352e+00,3.333344221115112305e+00,1.680850111394315949e+00,3.782128626642290214e+00
4.603321552276611328e+00,4.029624462127685547e+00,2.148677894335491168e+00,3.328441549965623469e+00
-1.547850608825683594e+00,1.115733146667480469e+00,1.048376174941930916e+00,6.169050042487110197e+00
7.127902507781982422e+00,8.959510326385498047e-01,4.130017461630478337e+00,3.934789608601927391e+00
8.906595706939697266e-01,3.102719306945800781e+00,1.630689166373568311e+00,4.830162533985616236e+00
-4.253091335296630859e+00,3.176999986171722412e-01,2.315691354751157061e+00,2.002813699968492567e-01
-7.164155960083007812e+00,-8.027301430702209473e-01,2.891293144692204553e+00,1.531391355608578086e+00
4.744451999664306641e+00,-4.966166019439697266e+00,5.721586506417480678e+00,2.478085591199052029e+00
-3.090393781661987305e+00,-2.952864766120910645e-01,2.813176918950149208e+00,5.718537656076511766e+00
2.831137895584106445e+00,6.324522495269775391e-01,4.650160940771008722e-01,4.258492309602052828e+00
4.168916225433349609e+00,2.396693944931030273e+00,1.282022836326636162e+00,3.136453747028326688e+00
-8.904542326927185059e-01,-3.651438713073730469e+00,5.029963799411445002e+00,6.041334287659056557e+00
-3.941154956817626953e+00,-3.729781627655029297e+00,3.831919616920513860e+00,2.452301958188471132e-01
4.674685001373291016e+00,-1.036688685417175293e+00,5.999115610183525682e+00,3.706500606144087495e+00
6.984650611877441406e+00,2.663362503051757812e+00,3.567989962723299158e+00,3.508188480342510740e+00
2.198047876358032227e+00,-2.676931619644165039e+00,4.677781413950102163e+00,5.000191480473005434e+00
2.882827520370483398e+00,6.428507328033447266e+00,3.754825825968974407e+00,4.432926883277292340e+00
-2.617195129394531250e+00,-4.176599979400634766e+00,4.391762627007186559e+00,7.852265223838945929e-02
1.996759414672851562e+00,-1.555910348892211914e+00,5.837111680170965933e+00,5.007121134098567516e+00
7.622984409332275391e+00,3.727642059326171875e+00,3.299714371861917517e+00,2.675064349534163721e+00
8.811033964157104492e-01,-7.908833503723144531e+00,4.841738955273036993e+00,2.179918886730584759e+00
-2.822500705718994141e+00,-3.204618215560913086e+00,4.047150136443183222e+00,5.963116946163363963e+00
7.914185523986816406e+00,1.199995994567871094e+00,4.102297529701548484e+00,3.217972321464463992e+00
-6.296638488769531250e+00,4.115457057952880859e+00,1.152474630849614767e+00,2.293233173457795981e+00
5.072660446166992188e+00,-2.365443468093872070e+00,4.890673258054907713e+00,4.111995765080500576e+00
-5.344216823577880859e+00,3.926050186157226562e+00,8.127564706823005025e-01,1.776354366067047330e+00
2.188100576400756836e+00,6.535233020782470703e+00,3.794468465158859605e+00,4.744709173563248505e+00
7.466294765472412109e+00,-3.075679779052734375e+00,4.788335670614733530e+00,2.511372302162085735e+00
7.211338728666305542e-02,-1.549663901329040527e+00,6.132352644965117783e+00,5.924180327542774904e+00
-2.698214769363403320e+00,-5.513933897018432617e-01,3.035799495473509246e+00,5.391323963666668106e+00
2.624039649963378906e+00,1.581109046936035156e+00,8.655031308039681237e-01,4.176366468023429590e+00
4.351844310760498047e+00,-4.354422092437744141e+00,9.846998354598607284e-02,2.600773989425163801e+00
