y1,y2,theta,phi
-1.577780723571777344e+01,-1.089680576324462891e+01,5.092310887327997193e+00,1.841105987568917079e+00
-3.242705166339874268e-01,-5.918302536010742188e+00,4.140164092424429398e+00,4.722251238585015720e+00
-4.610567092895507812e+00,1.713587379455566406e+01,2.600861043219306445e+00,6.712635771083909075e-01
-1.059236526489257812e+01,-1.148540782928466797e+01,5.959460722509809294e+00,2.124950373954392902e+00
5.779891014099121094e+00,1.707849311828613281e+01,1.819953560324155895e+00,1.344069631051910130e-01
6.186616420745849609e+00,1.406300306320190430e+00,2.978925101072348980e+00,2.296610067909531150e+00
-1.729751586914062500e+01,8.468339920043945312e+00,4.079788788967666058e+00,1.253883566830128471e+00
1.241162180900573730e+00,-2.563569784164428711e+00,3.210224570240514108e+00,4.725498680414693453e+00
-1.208140182495117188e+01,3.635637760162353516e+00,4.381118426797244503e+00,6.007227653787212240e+00
-1.136528587341308594e+01,1.012305831909179688e+01,3.418677398833714243e+00,1.653691301157260984e-01
1.633271980285644531e+01,-2.544444322586059570e+00,1.953440025814493497e+00,3.940977385100361996e+00
9.925918579101562500e+00,1.279220104217529297e+01,7.202122927980657563e-01,5.750928053979573740e+00
6.513753414154052734e+00,-1.454464077949523926e+00,3.444124412011506209e+00,2.754447949504044590e+00
-1.684431266784667969e+01,9.323071479797363281e+00,3.856309376507117026e+00,1.207430458762727588e+00
-1.233687591552734375e+01,1.061889171600341797e+01,3.467712717921641818e+00,4.370416454214327007e-01
1.560931587219238281e+01,-2.483360290527343750e+00,2.059698110359190260e+00,3.885192293784867523e+00
8.819590210914611816e-01,7.899553775787353516e+00,7.583137223378469960e-01,1.827298221979747561e+00
-1.152828884124755859e+01,-6.339076995849609375e+00,6.278533200129261083e+00,1.023150986064737200e+00
-1.157894420623779297e+01,-8.602937698364257812e+00,6.131013010528649332e+00,1.523474483731441120e+00
2.689128160476684570e+00,1.402336502075195312e+01,1.504685708999652149e+00,9.710631216043773550e-01
5.074931144714355469e+00,1.673531341552734375e+01,1.760778894595906197e+00,2.264482598122715962e-01
7.825206756591796875e+00,-1.283891487121582031e+01,1.544073547317624251e-01,3.268150963829136391e+00
-8.116415977478027344e+00,6.364793300628662109e+00,3.474804780373920821e+00,5.530317292748076596e+00
-1.088459777832031250e+01,1.088179779052734375e+01,3.274699994546912851e+00,2.543788807819034048e-01
-2.985941410064697266e+00,1.314519882202148438e+01,2.599449537310066560e+00,1.605357188337640961e+00
-1.361840367317199707e+00,-1.451205921173095703e+01,4.895487734209877040e+00,3.704862821111110538e+00
1.595743370056152344e+01,1.110271549224853516e+01,2.237016202726811009e+00,5.795819349745730875e+00
1.656369781494140625e+01,1.026449584960937500e+01,2.229258494069345620e+00,5.650364331318973754e+00
1.254465293884277344e+01,-1.608088493347167969e+01,8.422957371639380186e-01,4.374691184262909260e+00
1.324691200256347656e+01,-1.463189315795898438e+01,1.061202041132613072e+00,4.163546141534964384e+00
-1.789134025573730469e+01,8.060564041137695312e+00,4.159716059462962967e+00,1.391244626428973286e+00
9.317917823791503906e+00,1.118468952178955078e+01,3.398958299082991963e-01,5.398323130497514555e+00
5.542426586151123047e+00,-5.116427421569824219e+00,4.101907046426630288e+00,3.075074604942301004e+00
-1.453707313537597656e+01,3.243359088897705078e+00,4.631658846320874545e+00,2.678816616415204965e-01
4.273181855678558350e-01,4.786530971527099609e+00,3.819449178197551475e-01,2.427642496543230166e+00
-1.132929420471191406e+01,-7.399855136871337891e+00,1.126384073997743346e-01,1.226332596048830714e+00
-1.435186195373535156e+01,-9.684648513793945312e+00,5.444800560358342700e+00,1.601776198099596815e+00
-1.107120990753173828e+01,-6.950216770172119141e+00,1.388099710593195257e-01,1.172302460501750465e+00
-8.250405311584472656e+00,-2.625974178314208984e+00,5.431585223758660597e+00,5.613466668735042298e+00
6.315896034240722656e+00,-1.300103569030761719e+01,6.179390930521462266e+00,3.108257102889138590e+00
-5.071546435356140137e-01,-5.223435878753662109e+00,4.041934810631488517e+00,4.765016683225598904e+00
7.446144580841064453e+00,-2.136585950851440430e+00,3.346808491129531937e+00,3.049136355708005564e+00
-3.573453903198242188e+00,-1.727171707153320312e+01,4.942429226850967083e+00,3.169060569331258126e+00
9.045111656188964844e+00,1.330371856689453125e+01,6.665119787769694382e-01,5.873233242672435850e+00
-1.701339149475097656e+01,-1.136144065856933594e+01,4.804971637305747834e+00,1.936714058552143181e+00
1.902115631103515625e+01,1.701330780982971191e+00,1.513069084351085225e+00,4.641409365035524814e+00
-2.487158060073852539e+00,1.623191642761230469e+01,2.384435524216091284e+00,9.694091999967586748e-01
1.272845745086669922e+00,-4.074270725250244141e+00,3.591689867903532285e+00,4.434730741820463784e+00
1.407750701904296875e+01,1.131205177307128906e+01,1.797929552884329318e+00,5.393070848555065133e+00
1.757007789611816406e+01,6.609151363372802734e-01,1.835165597211103394e+00,4.347468239336927276e+00
-5.801515579223632812e+00,1.266737937927246094e+01,3.201983650136439152e+00,1.407241290344613871e+00
6.343005657196044922e+00,2.455854654312133789e+00,2.731726649246330574e+00,2.209248451949282099e+00
1.719332575798034668e+00,-1.582370853424072266e+01,5.606127939465752164e+00,3.865582538946118252e+00
3.982486724853515625e+00,9.867562294006347656e+00,1.551975677349335614e+00,1.561940464949284069e+00
6.867954730987548828e+00,-2.234971523284912109e-02,3.144646595554842605e+00,2.632066276137044358e+00
5.868484020233154297e+00,-1.618561935424804688e+01,6.091115087055947619e+00,4.094484316909114519e+00
-1.075955390930175781e+01,-9.521327018737792969e+00,6.273011046304581839e+00,1.760909702180201375e+00
2.587524414062500000e+00,-1.290372276306152344e+01,5.830788358682418071e+00,4.590662908064843784e+00
-9.231896400451660156e+00,6.427631855010986328e+00,3.676031481074811147e+00,5.699089489961749244e+00
-1.143509984016418457e+00,1.709108734130859375e+01,2.215335764218403281e+00,6.682602485974515893e-01
-1.450616168975830078e+01,-1.055796337127685547e+01,5.368208549871993363e+00,1.729210385572140796e+00
-1.399361705780029297e+01,-4.685274124145507812e+00,5.549395883134262242e+00,8.039176473685910596e-01
-1.226336574554443359e+01,1.581780910491943359e+00,4.735697087761704616e+00,6.036646116505532511e+00
-3.284439802169799805e+00,1.265793704986572266e+01,2.677590448299087988e+00,1.666227987888370343e+00
2.169563055038452148e+00,8.365450859069824219e+00,9.182215992455906584e-01,1.742465805596952189e+00
6.166965961456298828e+00,-2.974634885787963867e+00,3.684343452799346164e+00,2.939098778349400032e+00
-1.411203098297119141e+01,-2.235326051712036133e+00,5.225617812010739271e+00,3.495576553072398673e-01
-1.206654167175292969e+01,9.001122474670410156e+00,3.639573042509086864e+00,1.562579370184001837e-01
6.974372386932373047e+00,-1.310937976837158203e+01,6.267493334875419819e+00,3.173831759178231682e+00
-5.716165542602539062e+00,-1.811001014709472656e+01,4.585780121837663259e+00,2.739682511920026098e+00
4.417623519897460938e+00,8.392536163330078125e+00,1.568009671484255962e+00,1.838805527287893371e+00
-6.898701190948486328e-01,1.481655120849609375e+01,2.058948565850803547e+00,1.306955403658742298e+00
-1.627138328552246094e+01,6.579539299011230469e+00,4.319881452772090569e+00,8.333702450190817457e-01
-7.530775666236877441e-01,-1.544507312774658203e+01,5.189405768658414964e+00,3.699618537321858192e+00
3.340737581253051758e+00,-8.584993362426757812e+00,4.563596227483317058e+00,3.601320039658708172e+00
-2.223208427429199219e+00,-1.667833900451660156e+01,4.966504741529101707e+00,3.427973845723922164e+00
4.248126506805419922e+00,-1.536563301086425781e+01,5.992120303037717477e+00,3.638290105245598927e+00
-1.220479297637939453e+01,-5.824010372161865234e+00,6.048640342831276939e+00,9.455093628931382499e-01
-9.588125228881835938e+00,6.931572437286376953e+00,3.662852203874142010e+00,5.810119460969269234e+00
1.497991466522216797e+01,-3.739200830459594727e+00,2.080645743193612507e+00,3.567225056559926166e+00
6.084201812744140625e+00,-1.341992092132568359e+01,6.137809844142782190e+00,3.098575293834194166e+00
8.582826852798461914e-01,6.208391189575195312e+00,6.522730333865585095e-01,2.221360673648876016e+00
-7.526305675506591797e+00,-3.636389970779418945e+00,5.286668327981935533e+00,5.413976095167218006e+00
7.539640426635742188e+00,-1.780944633483886719e+01,6.229600958139148936e+00,4.817866753644081790e+00
1.073414325714111328e+01,-2.230276346206665039e+00,2.936703480947322031e+00,3.688875320552420956e+00
-1.496912384033203125e+01,3.800817012786865234e+00,4.564867339439791394e+00,3.383970032577546250e-01
4.962168931961059570e-01,-1.979783415794372559e+00,3.233262660150801437e+00,4.848274368752291785e+00
1.524981975555419922e+01,-3.413837671279907227e+00,2.055358082216139692e+00,3.602759062207804952e+00
-4.445200920104980469e+00,1.640426063537597656e+01,2.622670783915179271e+00,7.925844660621812476e-01
-1.297588920593261719e+01,3.009610891342163086e+00,4.533124927559250672e+00,6.160037249188757613e+00
1.045321083068847656e+01,1.513027095794677734e+01,1.295956126353884130e+00,6.094883510544296890e+00
-4.997645378112792969e+00,2.487711906433105469e+00,5.397547336441266275e-01,4.264244671335645775e-01
4.022471904754638672e+00,7.187112331390380859e+00,1.411792976389532051e+00,2.101434963060264227e+00
-1.253800582885742188e+01,2.115020990371704102e+00,4.650554273137404770e+00,5.983900384238339143e+00
-7.348803043365478516e+00,-1.190492916107177734e+01,8.432086674142995342e-02,2.697240360057554298e+00
1.088995647430419922e+01,-1.135923194885253906e+01,7.669767398890982024e-01,3.233026978666799334e+00
-5.120324611663818359e+00,1.179129409790039062e+01,3.245749272252185680e+00,1.702749227352688743e+00
-9.700280427932739258e-01,-9.132292747497558594e+00,4.795840366311230341e+00,4.629166719843521349e+00
9.278919219970703125e+00,-1.545755386352539062e+01,2.494569051576846774e-01,3.938562384219594925e+00
-1.151620960235595703e+01,2.281817197799682617e+00,4.612588404881119430e+00,5.901501442343771053e+00
-3.453920125961303711e+00,1.142027854919433594e+01,2.857598292435253651e+00,1.938527466223913809e+00
-1.529685878753662109e+01,9.202419281005859375e+00,3.840129696103266266e+00,8.317623026820273324e-01
9.618600845336914062e+00,1.392308330535888672e+01,8.323753729635688936e-01,5.947758810414644159e+00
-1.776604270935058594e+01,-1.095464801788330078e+01,4.649436954708197511e+00,1.798245142027869559e+00
-1.629909133911132812e+01,8.595631599426269531e+00,3.998521699160188625e+00,9.751865149008164257e-01
1.217895793914794922e+01,1.448221588134765625e+01,1.497206144638595138e+00,5.996202853511809039e+00
-6.159188747406005859e+00,-1.598076438903808594e+01,5.235289161662239898e+00,2.601215776372394206e+00
1.672895812988281250e+01,-3.656554460525512695e+00,1.695433791728414352e+00,3.780294071549233248e+00
-1.065960216522216797e+01,9.733573913574218750e+00,3.396781702670155667e+00,4.559853574497308576e-02
1.105046558380126953e+01,-1.505331039428710938e+01,6.179053988045664081e-01,4.004872799346101964e+00
-1.129352211952209473e+00,-1.062737369537353516e+01,5.244745595512125824e+00,4.669621048370094840e+00
-1.631941223144531250e+01,-1.035080051422119141e+01,5.005492753837364361e+00,1.709798962272145229e+00
-1.741753005981445312e+01,-8.041166305541992188e+00,4.788559031307752178e+00,1.219390289986573839e+00
-7.706725120544433594e+00,1.374733066558837891e+01,3.238175935819108897e+00,1.020725148414318051e+00
1.415414619445800781e+01,-3.301398992538452148e+00,2.274669656907994497e+00,3.507917844593737566e+00
1.203013896942138672e+01,1.311202335357666016e+01,1.328930572831453549e+00,5.581042294494872102e+00
1.356451511383056641e+00,-6.625510692596435547e+00,4.153812672187898514e+00,4.254937683175842089e+00
-3.863700628280639648e+00,1.257695293426513672e+01,2.785386433231133552e+00,1.652772408024098194e+00
9.123696684837341309e-01,5.518048286437988281e+00,6.014799438404249132e-01,2.357286364470981166e+00
-5.168907165527343750e+00,1.524049186706542969e+01,2.849716714168589515e+00,1.004107568603527900e+00
5.731485366821289062e+00,2.302079647779464722e-01,3.321097532597480750e+00,2.360696200592164562e+00
-1.063397789001464844e+01,-1.248049736022949219e+01,5.752158272044919585e+00,2.229585944064478298e+00
1.770622372627258301e+00,-1.395166110992431641e+01,5.653403051023533799e+00,4.238183172559554457e+00
7.642529010772705078e+00,2.812564849853515625e+00,2.483880908176162361e+00,2.526788324303761879e+00
1.418320178985595703e+01,1.250805377960205078e+01,1.835726049791118530e+00,5.745592474300361019e+00
-1.531069278717041016e+01,6.342623710632324219e+00,4.225608254020245980e+00,6.047018567090138852e-01
1.884334754943847656e+01,3.276576042175292969e+00,1.624130192936515726e+00,4.877654999106282752e+00
1.014081001281738281e+01,-1.325424671173095703e+01,5.454953018523194253e-01,3.564847953820198700e+00
7.937206268310546875e+00,1.523821258544921875e+01,9.527724697297280665e-01,2.471631914673479424e-01
-1.462866687774658203e+01,8.984806060791015625e+00,3.848255852117237641e+00,6.764835165315626897e-01
4.976428508758544922e+00,6.859141826629638672e+00,1.613992326855299808e+00,2.163088244297779461e+00
-4.930901527404785156e+00,1.807489395141601562e+01,2.598463340766509422e+00,3.290647163132118802e-01
-1.616836929321289062e+01,2.288787126541137695e+00,4.775769041578632468e+00,7.134201590646012114e-01
-1.703617668151855469e+01,-7.287887096405029297e+00,4.877740951063417540e+00,1.130079973802294191e+00
1.576357746124267578e+01,1.233192157745361328e+01,2.187395747922261879e+00,6.148961858177380613e+00
8.900900840759277344e+00,-1.237729072570800781e+01,3.638214122264114558e-01,3.257833271026897570e+00
1.563419580459594727e+00,8.605866432189941406e+00,8.708829342645548754e-01,1.721021517631710740e+00
9.680836677551269531e+00,1.306507015228271484e+01,7.133321154142219234e-01,5.769811466225318597e+00
1.349992942810058594e+01,1.369078063964843750e+01,1.681456504829783816e+00,5.881837710963404575e+00
7.808281421661376953e+00,4.503786087036132812e+00,2.026853922604006542e+00,2.722465166090336286e+00
9.683290481567382812e+00,-1.177219486236572266e+01,5.327934050108529274e-01,3.095678793608330093e+00
-1.209566974639892578e+01,2.928959369659423828e+00,4.522345148145524796e+00,5.979525374832670437e+00
3.106590986251831055e+00,1.449254322052001953e+01,1.484501752191434321e+00,8.816072832266519388e-01
-1.292021369934082031e+01,1.097270107269287109e+01,3.485182207354427852e+00,5.443387295355722744e-01
5.967921257019042969e+00,-5.580801010131835938e+00,4.045084556987658786e+00,3.242357578439989396e+00
-1.068604588508605957e+00,-4.299005031585693359e+00,3.828330103513551741e+00,5.030768723740879800e+00
1.175523281097412109e+01,-2.073781728744506836e+00,2.877350266440909632e+00,3.962026806169005155e+00
-1.299405765533447266e+01,-1.121564865112304688e+01,5.551535908312922096e+00,1.952551597909300884e+00
-1.284771251678466797e+01,-5.932369232177734375e+00,5.969726568619818430e+00,9.450098198940064531e-01
6.573307037353515625e+00,4.830191135406494141e+00,2.131443744894271131e+00,2.341604004543163864e+00
7.061720371246337891e+00,-3.628584623336791992e+00,3.623837358943632569e+00,3.203180410590044769e+00
5.080471515655517578e+00,-1.385475063323974609e+01,5.892312589988433658e+00,3.190888004594345961e+00
-1.196996879577636719e+01,2.288946390151977539e+00,4.620035606179796694e+00,5.950967477639784953e+00
2.614652872085571289e+00,1.550070190429687500e+01,1.639872636228649982e+00,7.442958524787923746e-01
1.927762603759765625e+01,2.466869831085205078e+00,1.533969147317159942e+00,4.810283376088438700e+00
-4.399836957454681396e-01,-1.093872737884521484e+01,5.113795233315729050e+00,4.530202051812279862e+00
8.298297882080078125e+00,1.268494963645935059e+00,2.690925017980039247e+00,2.784058685088772744e+00
-1.569427108764648438e+01,9.477602958679199219e+00,3.838986356892567287e+00,8.743392771778275563e-01
-1.555348777770996094e+01,3.185473680496215820e+00,4.687200481603229107e+00,4.711658333496098194e-01
1.699423551559448242e+00,5.284384250640869141e+00,7.901724096977653655e-01,2.510840219220849434e+00
-5.333224773406982422e+00,-1.745668220520019531e+01,4.766822703661460991e+00,2.803123756140608602e+00
-1.704983520507812500e+01,-1.017813110351562500e+01,4.885098962490763697e+00,1.690079390627650335e+00
1.237856674194335938e+01,-1.405008697509765625e+01,9.402674863677913386e-01,3.890388261747445675e+00
1.148560237884521484e+01,1.252516269683837891e+01,1.171436638897249694e+00,5.435661612842751289e+00
-1.781294822692871094e+01,-9.176807403564453125e+00,4.678667004801684293e+00,1.430145470684740294e+00
1.289012241363525391e+01,-2.469559907913208008e+00,2.581003251712390423e+00,3.744392789879139372e+00
1.772244572639465332e+00,-1.537504577636718750e+01,5.625295435192290583e+00,3.887654522189748718e+00
1.308658242225646973e+00,-1.482105636596679688e+01,5.556256051481447855e+00,3.954310265338178976e+00
-1.516299629211425781e+01,-3.377569675445556641e+00,5.154290780775286684e+00,6.750170932861420114e-01
2.065696716308593750e+00,7.246191024780273438e+00,9.189208819313638976e-01,1.998181324752875021e+00
-1.498834991455078125e+01,-1.007343769073486328e+01,5.328384125893109058e+00,1.694260936524437211e+00
1.054306697845458984e+01,1.088972949981689453e+01,6.822970968550782223e-01,5.070545998736941229e+00
-9.293484687805175781e+00,-1.342653751373291016e+00,5.527293603386563170e+00,6.002509125620733244e+00
3.071993827819824219e+00,1.575600528717041016e+01,1.645131451394229893e+00,6.996178782026634124e-01
1.782302474975585938e+01,4.324016571044921875e+00,1.967501520681250948e+00,4.949393505304883867e+00
-8.081320762634277344e+00,-1.326117706298828125e+01,5.887630426325260125e+00,2.676506753614044332e+00
-1.584363746643066406e+01,-7.557152748107910156e+00,5.214315841961459697e+00,1.198807124661326551e+00
4.500890970230102539e-01,1.502593994140625000e+01,1.935132939962564524e+00,1.109558726289268771e+00
1.411756706237792969e+01,-2.402692317962646484e+00,2.374379745364579630e+00,3.741290675603957450e+00
2.361660480499267578e+00,-1.360328769683837891e+01,5.745715689922642255e+00,4.397278341756350351e+00
-1.451763439178466797e+01,7.415837287902832031e+00,4.035792740438374437e+00,4.876760956227174648e-01
-1.609940719604492188e+01,-9.655444145202636719e+00,5.044802631146274585e+00,1.576066594544627941e+00
1.055115318298339844e+01,1.343214893341064453e+01,9.552556331686220537e-01,5.732173373327236199e+00
9.543042182922363281e+00,-3.850625753402709961e+00,3.393381396303258413e+00,3.886824901855246761e+00
4.918619394302368164e-01,-1.509590435028076172e+01,5.436789015079813936e+00,3.814000284408920471e+00
1.002000236511230469e+01,-1.277465820312500000e+00,2.818598263793452574e+00,3.355390335391080114e+00
-1.457123565673828125e+01,4.336312770843505859e+00,4.441534534858289973e+00,2.994558639135117550e-01
4.601634502410888672e+00,5.785073280334472656e+00,1.415577820797808695e+00,2.551026014188797930e+00
-3.873327016830444336e+00,1.673603248596191406e+01,2.568246725832938004e+00,7.705255879021232213e-01
1.001665472984313965e+00,8.882484436035156250e+00,7.717042958501221239e-01,1.649024138454649346e+00
1.789436912536621094e+01,2.051831245422363281e+00,1.780540703239261280e+00,4.618182231796811088e+00
-1.105742073059082031e+01,-2.588093042373657227e+00,5.896640629802126554e+00,1.585481927394740143e-01
-1.788593864440917969e+01,-1.277568340301513672e+01,4.512317108907147656e+00,2.259904410530532815e+00
-6.390623569488525391e+00,4.727156460285186768e-01,4.750455271451880374e-02,6.123658777937554198e+00
6.171362876892089844e+00,-3.808529138565063477e+00,3.787393035695532539e+00,3.004716858233114962e+00
1.036593079566955566e+00,-1.633779335021972656e+01,5.569048037095136294e+00,3.683395883414818606e+00
1.608366608619689941e+00,-1.764648079872131348e+00,3.029329258623343346e+00,4.683979939677710647e+00
1.327758693695068359e+01,-1.917992591857910156e+00,2.540131643478684698e+00,3.888803051983480419e+00
-6.804513454437255859e+00,1.648200988769531250e+01,2.946924370553305472e+00,5.362040956709168693e-01
7.870432376861572266e+00,-1.706288146972656250e+01,6.233110044166003227e+00,4.505993451742474676e+00
8.272411346435546875e+00,1.287227821350097656e+01,4.624999202968998468e-01,6.015665742628154788e+00
2.615451097488403320e+00,-1.510412788391113281e+01,5.777689716347357951e+00,4.033831158333685885e+00
-3.072341203689575195e+00,1.674186134338378906e+01,2.470893124428057419e+00,8.584086276911164770e-01
7.473960876464843750e+00,-4.560637950897216797e+00,3.661110648773497900e+00,3.513056530394022214e+00
2.739036560058593750e+00,1.283758544921875000e+01,1.179775709787989735e+00,9.970792020911980469e-01
5.806555271148681641e+00,6.956371784210205078e+00,1.868349109691929799e+00,2.085382117407312386e+00
1.593113517761230469e+01,-3.912279605865478516e+00,1.843268998671725001e+00,3.650890137639196453e+00
-1.284821414947509766e+01,-4.830760955810546875e+00,5.851023221092169990e+00,7.221065199756599995e-01
7.163110733032226562e+00,-1.663752746582031250e+01,6.175456112218768112e+00,4.355501356959839754e+00
1.681641006469726562e+01,-4.109935283660888672e+00,1.680850111394315949e+00,3.782128626642290214e+00
1.428614521026611328e+01,-4.193017005920410156e+00,2.148677894335491168e+00,3.328441549965623469e+00
9.236305236816406250e+00,1.489129447937011719e+01,1.048376174941930916e+00,6.169050042487110197e+00
2.742890596389770508e+00,-6.893033981323242188e+00,4.130017461630478337e+00,3.934789608601927391e+00
1.872154617309570312e+01,2.731900930404663086e+00,1.630689166373568311e+00,4.830162533985616236e+00
-4.097788408398628235e-02,1.845522880554199219e+01,2.315691354751157061e+00,2.002813699968492567e-01
-4.463072299957275391e+00,1.302658271789550781e+01,2.891293144692204553e+00,1.531391355608578086e+00
-9.471465110778808594e+00,-1.316016960144042969e+01,5.721586506417480678e+00,2.478085591199052029e+00
1.507782745361328125e+01,8.898516654968261719e+00,2.813176918950149208e+00,5.718537656076511766e+00
1.064888858795166016e+01,-1.606982040405273438e+01,4.650160940771008722e-01,4.258492309602052828e+00
1.243337535858154297e+01,-9.647476196289062500e+00,1.282022836326636162e+00,3.136453747028326688e+00
-1.157179737091064453e+01,4.489414989948272705e-01,5.029963799411445002e+00,6.041334287659056557e+00
-1.276964187622070312e+01,8.204803466796875000e+00,3.831919616920513860e+00,2.452301958188471132e-01
3.978216171264648438e+00,-1.574609565734863281e+01,5.999115610183525682e+00,3.706500606144087495e+00
7.997282981872558594e+00,-4.029926776885986328e+00,3.567989962723299158e+00,3.508188480342510740e+00
-2.820383071899414062e+00,-6.754460811614990234e+00,4.677781413950102163e+00,5.000191480473005434e+00
9.923560619354248047e-01,-4.942583084106445312e+00,3.754825825968974407e+00,4.432926883277292340e+00
-1.349064731597900391e+01,4.104990959167480469e+00,4.391762627007186559e+00,7.852265223838945929e-02
-5.592735290527343750e+00,-3.706872463226318359e+00,5.837111680170965933e+00,5.007121134098567516e+00
6.597782611846923828e+00,-7.137232422828674316e-01,3.299714371861917517e+00,2.675064349534163721e+00
-1.673569679260253906e+01,-1.226667213439941406e+01,4.841738955273036993e+00,2.179918886730584759e+00
-1.128333950042724609e+01,5.618393421173095703e+00,4.047150136443183222e+00,5.963116946163363963e+00
5.409636974334716797e+00,-5.810402870178222656e+00,4.102297529701548484e+00,3.217972321464463992e+00
3.092364311218261719e+00,6.437650680541992188e+00,1.152474630849614767e+00,2.293233173457795981e+00
7.019561529159545898e-01,-1.103454017639160156e+01,4.890673258054907713e+00,4.111995765080500576e+00
1.535943984985351562e+00,8.021905899047851562e+00,8.127564706823005025e-01,1.776354366067047330e+00
-7.482679188251495361e-02,-4.485783100128173828e+00,3.794468465158859605e+00,4.744709173563248505e+00
-6.509206295013427734e+00,-1.747495269775390625e+01,4.788335670614733530e+00,2.511372302162085735e+00
-7.211961746215820312e+00,-4.545204043388366699e-01,6.132352644965117783e+00,5.924180327542774904e+00
1.441356277465820312e+01,7.692507266998291016e+00,3.035799495473509246e+00,5.391323963666668106e+00
1.241045188903808594e+01,-1.516001605987548828e+01,8.655031308039681237e-01,4.176366468023429590e+00
-7.899762630462646484e+00,-1.162338924407958984e+01,9.846998354598607284e-02,2.600773989425163801e+00
